Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
28780,Nicholas Thompson,-0.019492004585523467,1.792190951729546e-4,1084,-0.02279335793357934,0.1453898487941539,Approaching
26596,Ryan Moore,0.021341975149533548,2.167507616976505e-4,948,0.02225949367088608,0.1471644024913299,Approaching
22621,Ben Curtis,-0.028972946168256658,4.0688864033088635e-4,347,-0.039985590778097976,0.15090785427421638,Approaching
29478,Kevin Kisner,0.015762515814436297,1.2216788743859785e-4,1459,0.0158882796435915,0.15384229976593464,Approaching
33948,Byeong Hun An,0.03826228742242513,7.209374195686742e-4,154,0.052149350649350654,0.15415029480324685,Approaching
26289,Boo Weekley,0.01863817416223972,1.7204866211138482e-4,1038,0.01909248554913296,0.15533232365780747,Approaching
29974,Branden Grace,-0.025183917230008568,3.1432168511285783e-4,520,-0.032509615384615394,0.15546704703666814,Approaching
01116,Michael Bradley,0.04594505271068648,0.0010562911421534312,64,0.08231250000000001,0.15745987583961804,Approaching
27649,Brandt Snedeker,0.017402764434682062,1.5219826897952426e-4,1162,0.017697934595524965,0.15835348297339952,Approaching
34579,Alexander Levy,-0.04498470021283469,0.0010237501646697806,143,-0.10739160839160838,0.15974093161377087,Approaching
32366,Kevin Chappell,0.01689867257031838,1.4481918663896513e-4,1167,0.017138817480719805,0.1602491275321085,Approaching
20766,Padraig Harrington,0.02151933635992526,2.3581244665097598e-4,775,0.022552258064516162,0.1611105030012624,Approaching
02246,Duffy Waldorf,0.052154799695499465,0.0013920369753187742,58,0.14153448275862068,0.1621500674774271,Approaching
34265,Will Wilcox,0.023129401388120807,2.7735922549496664e-4,616,0.024634740259740252,0.16489029038912942,Approaching
24138,Ian Poulter,0.02043922904406509,2.1683277537329397e-4,750,0.02124666666666667,0.16512480244356398,Approaching
22913,John Rollins,-0.02871947075853108,4.361139331693851e-4,359,-0.04067409470752088,0.1690590572458362,Approaching
46970,Jon Rahm,0.0382005235987681,7.860730444991053e-4,123,0.0541219512195122,0.17303880576769692,Approaching
31193,Jim Renner,0.019674074765196024,2.1279089224033622e-4,866,0.020372979214780592,0.17743090853886362,Approaching
46550,Brandon Hagy,-0.04260786183067087,0.0010040347648548253,128,-0.1001640625,0.17873217719179887,Approaching
24459,Richard Sterne,-0.026305824619940927,3.892596720202786e-4,486,-0.036076131687242816,0.1824290079713946,Approaching
01945,Kenny Perry,0.02777435627347003,4.3687344824806676e-4,310,0.03169677419354838,0.18390734118102864,Approaching
01761,Len Mattiace,-0.03979119350424262,9.365823564496431e-4,111,-0.08753153153153154,0.1935285142005509,Approaching
29484,Peter Uihlein,0.036344472191969235,7.826196287227537e-4,93,0.05094623655913978,0.19388865856359425,Approaching
21209,Sergio Garcia,0.023007679992492782,3.1431854446585387e-4,556,0.02472841726618708,0.19437655496861375,Approaching
10860,Justin Leonard,0.01750597490593117,1.850890261979617e-4,831,0.0178820697954272,0.1981795909346653,Approaching
32334,Charlie Beljan,-0.01989238379300694,2.435904338972663e-4,887,-0.024600901916572705,0.2024687330173267,Approaching
28237,Rory McIlroy,0.023434330057486172,3.415182509578304e-4,515,0.02542330097087379,0.2047704979397938,Approaching
23353,J.J. Henry,0.014343808214971155,1.2971554185209222e-4,1156,0.014378892733564021,0.20788089180685934,Approaching
37273,Derek Ernst,-0.018297870954816203,2.1176670102302216e-4,985,-0.022127918781725906,0.20861064324275044,Approaching
22764,Michael Block,-0.034516728118325325,7.58305441384439e-4,207,-0.06431884057971016,0.21004143794359453,Approaching
20160,Charlie Wi,-0.033959736740231096,7.85263177308473e-4,181,-0.06514917127071823,0.22556143833363834,Approaching
32640,Troy Merritt,-0.015113510861386485,1.582210086528131e-4,1261,-0.017616177636796192,0.22954710373753215,Approaching
24748,Wen-Chong Liang,-0.03559219348906714,8.925294492090994e-4,125,-0.07583999999999996,0.23351179163990418,Approaching
02106,Chris Smith,-0.027513494046952032,5.473626550072197e-4,271,-0.04321771217712176,0.23959396364651175,Approaching
25349,Tim Wilkinson,0.015180120403150579,1.691871966262664e-4,906,0.015304635761589417,0.24318800120103132,Approaching
06575,Dudley Hart,0.030614771280486227,7.117823523047144e-4,197,0.03996446700507615,0.2511698850856853,Approaching
22293,Heath Slocum,-0.019602131749730006,2.9782735568745157e-4,605,-0.02549256198347107,0.25601931567884606,Approaching
07457,Steve Flesch,0.027174678313894664,5.726392202043997e-4,173,0.0325664739884393,0.2561256696825937,Approaching
46442,Maverick McNealy,0.03332604936137425,8.667733964350788e-4,124,0.04837903225806451,0.2576512886469049,Approaching
28092,D.H. Lee,0.03843957175200994,0.0011876397322095281,75,0.07490666666666668,0.2646729536262632,Approaching
20098,Stuart Appleby,0.023845134377745415,0.00048096892997915956,275,0.027036363636363657,0.27691323557859465,Approaching
35451,Scott Pinckney,-0.013337657755102105,1.5115637087725488e-4,1139,-0.015573309920983327,0.27799180560023473,Approaching
31420,Anirban Lahiri,-0.02586686325168544,5.914188778958593e-4,309,-0.04267313915857604,0.2874901339225731,Approaching
40058,Zac Blair,0.011701418265105998,1.2185562917685369e-4,1360,0.011561764705882362,0.289133673198559,Approaching
06522,Ernie Els,0.019389437871565426,3.357453190426615e-4,610,0.020516393442622953,0.2899726253599625,Approaching
24663,Y.E. Yang,0.02948244318027229,8.102035247837912e-4,153,0.040235294117647064,0.30030603084602686,Approaching
27936,Martin Laird,0.012581144761532263,1.4770025657762846e-4,1104,0.012480072463768112,0.3005696521206965,Approaching
23548,Bill Lunde,-0.01930072144314974,3.5874813865951203e-4,548,-0.02659489051094891,0.3081979198046398,Approaching
46932,Gunn Yang,-0.029667295677781903,8.746171272343477e-4,208,-0.06382211538461538,0.3157850459474474,Approaching
39997,Corey Conners,-0.03307639179101076,0.0010875302039161253,127,-0.08969291338582679,0.31586472701685386,Approaching
27895,Jonas Blixt,0.015255126442722367,2.4360718637899198e-4,811,0.01545252774352651,0.3283729126126301,Approaching
33120,Mark Anderson,0.021571524956455024,4.920380331734204e-4,248,0.02411290322580646,0.3308108829826352,Approaching
25834,Daniel Summerhays,0.0107811863034007,1.2640338989939297e-4,1374,0.010573508005822406,0.3375936937180292,Approaching
26300,Matt Jones,0.012339374252921746,1.686993717577032e-4,1049,0.012200190657769302,0.3420980270786321,Approaching
08725,Tom Gillis,0.01574448196823747,2.7471181478375443e-4,565,0.016049557522123895,0.3421499300555667,Approaching
33486,Roger Sloan,-0.01739159580501943,3.408039297995425e-4,616,-0.023850649350649344,0.3461524022201229,Approaching
28937,George Coetzee,0.026144436968487655,7.79561696339521e-4,157,0.034076433121019094,0.3490754426574318,Approaching
26851,Marc Leishman,0.01351044875818614,2.1334480786773825e-4,837,0.013470728793309435,0.35498030691212584,Approaching
29476,Kyle Reifers,0.01124447376614127,1.4989778819801347e-4,1219,0.011032813781788362,0.358398813020355,Approaching
23135,Tim Clark,0.016514929065912107,3.244947830277528e-4,496,0.017036290322580645,0.35924939042079646,Approaching
23623,Bo Van Pelt,0.01236612899278617,1.8247851417094784e-4,1004,0.0122171314741036,0.35996287824392753,Approaching
39977,Max Homa,-0.014045862442230413,2.372806715776988e-4,965,-0.01782383419689118,0.36185450915725553,Approaching
01766,Billy Mayfair,-0.02923348541528892,0.0010325034127281812,105,-0.07574285714285715,0.36294024059413005,Approaching
32448,James Hahn,0.01165467316198534,1.713124078135017e-4,1206,0.011448590381426193,0.3732285405617434,Approaching
20848,Angel Cabrera,0.014342502841130693,2.6001179209132833e-4,658,0.01441793313069909,0.37375371071455926,Approaching
33413,Ben Martin,0.011304831492648914,1.6199209346853593e-4,1176,0.011079931972789116,0.37442612237008593,Approaching
01381,Fred Funk,0.033938402075943536,0.0015273560197503282,30,0.10046666666666666,0.3851738242714475,Approaching
27330,Josh Teater,0.01839283500099026,4.728981464242233e-4,342,0.019812865497076032,0.39766738086129416,Approaching
20157,Retief Goosen,-0.011961865791508156,2.0100466786942737e-4,927,-0.014862998921251348,0.3988285926073413,Approaching
25572,Graeme McDowell,-0.016091505188567636,3.6394072018969454e-4,407,-0.022796068796068786,0.39895292916774977,Approaching
35260,Kelvin Day,0.026236601636943666,9.879987235953882e-4,97,0.03847422680412368,0.4038877500806383,Approaching
27466,Spencer Levin,0.00964570339796655,1.349264864399767e-4,1281,0.009340359094457464,0.4063148732047605,Approaching
01388,Robert Gamez,-0.03232098095576925,0.0015445630027462985,68,-0.19283823529411764,0.41085076859776737,Approaching
35300,Andrew Loupe,-0.01570733383731489,3.84185260246893e-4,482,-0.02278215767634856,0.4229184976038245,Approaching
10213,Dicky Pride,-0.025868044692651374,0.0010553266747809287,97,-0.07076288659793817,0.4258646866984951,Approaching
36685,Cameron Wilson,0.023025707114867153,8.456068420856733e-4,111,0.02981981981981982,0.4284632307218683,Approaching
22378,Trevor Immelman,-0.01426788102856042,3.316490171410746e-4,479,-0.01989352818371606,0.4333535460190199,Approaching
01706,Davis Love III,-0.012051191023579329,2.3785432411899e-4,649,-0.015568567026194144,0.434566172990168,Approaching
25841,Marc Warren,-0.019629447129425902,6.400236498599422e-4,281,-0.03551245551601423,0.4378034912660119,Approaching
26476,Chez Reavie,0.011349555046478818,2.168673946321431e-4,762,0.01104461942257219,0.4408886168021529,Approaching
20645,John Senden,-0.012049315741316416,2.596212723781826e-4,789,-0.015936628643852955,0.4545737520992277,Approaching
34087,Carlos Sainz Jr,0.013789439212839117,3.408410216289088e-4,556,0.013778776978417269,0.45511539601524,Approaching
25562,Andres Romero,-0.011556122376681018,2.464038382707674e-4,839,-0.01514779499404053,0.4616166407883696,Approaching
28023,Byron Smith,0.01183836636530781,2.586825354325024e-4,655,0.011538931297709932,0.46169933677743585,Approaching
01249,John Daly,-0.019931521452055845,7.560814283103742e-4,215,-0.04064651162790697,0.4685358420916184,Approaching
31289,Benjamin Alvarado,-0.020475238051488237,8.041997912798404e-4,154,-0.04377272727272727,0.4702844770345715,Approaching
34358,Jonathan Randolph,0.009494388001095705,1.8594059810432418e-4,868,0.009046082949308762,0.48625756797567643,Approaching
34296,Wes Homan,0.01843014931145147,7.052218288984062e-4,186,0.020951612903225805,0.48767568507250236,Approaching
30911,Tommy Fleetwood,-0.0241410731652224,0.0012220001103436398,129,-0.08467441860465118,0.4898225694036998,Approaching
01707,Steve Lowery,0.02314535398866378,0.001130080028103374,64,0.03539062499999999,0.49113269801596027,Approaching
27436,Graham DeLaet,0.010239299950446572,2.2328394995475132e-4,814,0.009783783783783778,0.4931936752913709,Approaching
26881,Jarrod Lyle,-0.01364954463028105,4.042718275440639e-4,327,-0.020663608562691137,0.4972253796267217,Approaching
20593,Greg Chalmers,-0.012688109303245411,3.4964387188253477e-4,556,-0.01834712230215829,0.497420957174795,Approaching
36699,Patrick Rodgers,-0.010712156410890412,2.5382843147310393e-4,703,-0.014304409672830719,0.5013497091348136,Approaching
36836,Cory Whitsett,0.01856011577611447,7.666188743689222e-4,123,0.021520325203252033,0.5026452129590839,Approaching
36689,Brooks Koepka,0.009414216069898453,2.0398654714917882e-4,992,0.008908266129032245,0.5098002869514141,Approaching
26679,Kevin Stadler,0.021061299266288185,0.0010440965881037126,120,0.029041666666666677,0.5145297516095186,Approaching
47994,Lee McCoy,-0.020576567405437785,0.0010074890038225875,93,-0.05591397849462367,0.5168133788191691,Approaching
25493,Nick Taylor,-0.007569261548011544,1.5037678961103186e-4,1282,-0.009320592823712935,0.5370679576528627,Approaching
27120,Troy Matteson,-0.01690372172711939,7.704900557290044e-4,224,-0.036348214285714296,0.5425416124988497,Approaching
21350,Ryuji Imada,0.018814641157994944,9.572622580263984e-4,79,0.02343037974683545,0.5431160745111774,Approaching
36326,David Lipsky,-0.019251564181907155,0.0010106890644206168,125,-0.053448000000000016,0.5448069171925445,Approaching
39954,Cody Gribble,0.018156131842358,9.18895013047839e-4,109,0.021862385321100908,0.549206401135335,Approaching
22892,Jason Gore,0.009100019212737323,2.3655872168294777e-4,874,0.00845995423340962,0.5540777233683242,Approaching
20433,Mark Hensby,0.018521683185024257,0.0010250159363495877,90,0.023499999999999997,0.5629160071098352,Approaching
20572,Rod Pampling,-0.01375181258363841,5.680966021713463e-4,238,-0.024785714285714282,0.5639636554219678,Approaching
29454,Bernd Wiesberger,0.012311711047597741,4.843479822338388e-4,310,0.011819354838709665,0.5758736403908624,Approaching
46507,Bobby Wyatt,0.02080070154806877,0.0014098433221092627,32,0.03774999999999999,0.5795938681189527,Approaching
23048,Eric Axley,-0.009404276333557325,3.1098917024959953e-4,669,-0.013713004484304939,0.593841934997798,Approaching
34256,Andrew Putnam,0.007675574211975289,2.0723486427167773e-4,841,0.00695838287752676,0.5939042139287931,Approaching
24494,Erik Compton,0.006976432935570263,1.7176888968013562e-4,1084,0.006327490774907749,0.5945142401943202,Approaching
25345,Carl Pettersson,0.0059848471482060505,1.271724751648034e-4,1495,0.005448160535117065,0.5956204073537925,Approaching
34098,Russell Henley,-0.007015489047177532,1.8819214627562223e-4,1039,-0.009195380173243497,0.6090738970553646,Approaching
10585,Scott McCarron,0.012783242354245095,6.304378174804048e-4,195,0.012292307692307712,0.6106683304823325,Approaching
31323,Gary Woodland,-0.007663980085985003,2.275008471644269e-4,833,-0.010441776710684286,0.6113720050260676,Approaching
27796,Joe Affrunti,0.01682878272233381,0.0011082047698490049,73,0.020589041095890413,0.6131900966169052,Approaching
22056,Cameron Percy,0.00679977189487185,1.9067198864214385e-4,885,0.00605310734463278,0.6224102726095869,Approaching
30711,Colt Knost,0.006134491806864507,1.5567800970332717e-4,1125,0.005479999999999999,0.6229596569709865,Approaching
06251,Chris DiMarco,0.015151903750174334,9.800307503490117e-4,94,0.01642553191489362,0.6283842952821583,Approaching
12652,Cameron Beckman,0.012666162350770227,6.87667720526557e-4,199,0.012045226130653239,0.6290889448519308,Approaching
34264,Hudson Swafford,-0.006047741822483131,1.5864034393995067e-4,1275,-0.007771764705882345,0.6311132784093489,Approaching
20850,Daniel Chopra,-0.016014236600345604,0.001148661184308182,79,-0.056835443037974685,0.6365633773294171,Approaching
29479,Scott Brown,0.005892891941895907,1.6109838409350704e-4,1248,0.005192307692307688,0.6424449229094235,Approaching
08793,Tiger Woods,-0.010718789065184165,5.813415348321758e-4,366,-0.02086338797814207,0.6566380080221225,Approaching
27064,Jhonattan Vegas,-0.005806600982357513,1.7387699592097134e-4,1106,-0.007688969258589498,0.6596814895500454,Approaching
21753,Brian Davis,-0.005880213748000123,1.789595364831089e-4,1108,-0.007830324909747298,0.6602576312853745,Approaching
28339,Victor Dubuisson,-0.011245578505308418,6.626806875845128e-4,280,-0.02378214285714286,0.6622221014885804,Approaching
33418,Shawn Stefani,0.005132064040553661,1.4025165470901883e-4,1341,0.004471290082028347,0.664761048569046,Approaching
22371,Aaron Baddeley,0.005845487691085635,1.905885708310524e-4,1020,0.0049980392156862685,0.6719881755815562,Approaching
33667,Carlos Ortiz,-0.005278559568672697,1.6155419575946805e-4,1292,-0.006969040247678028,0.6779262384050218,Approaching
31646,Emiliano Grillo,0.011707602828223059,7.969733369592151e-4,210,0.010280952380952385,0.6783531083740115,Approaching
31416,Derek Fathauer,0.005476716088697428,1.8572001313590377e-4,1029,0.00461516034985424,0.6877761008412058,Approaching
24399,Scott Gardiner,-0.011703313638224995,8.649167507280375e-4,80,-0.03136250000000001,0.6906716485597428,Approaching
06515,Shaun Micheel,0.01169270676915575,8.671642708665153e-4,126,0.010031746031746022,0.6913176656279487,Approaching
46440,Smylie Kaufman,0.012828196908052274,0.0011324142408641825,90,0.011488888888888889,0.7030482944737004,Approaching
01132,Mark Brooks,-0.015273163871579981,0.0016471836945694696,49,-0.15567346938775506,0.7066785653097992,Approaching
30750,Tommy Gainey,0.008113066289832542,4.904518209073665e-4,336,0.006238095238095237,0.7141098070271721,Approaching
28307,Matt Every,-0.005347742527609119,2.197897436457055e-4,884,-0.0077319004524886775,0.7183109107176824,Approaching
