Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
27963,Chris Stroud,-0.010472990903043381,9.837290736407946e-5,1196,-0.014030936454849503,0.2910025918966543,Putting
39977,Max Homa,-0.010620667660516184,1.0159914630397852e-4,1079,-0.01440685820203893,0.29203161195922084,Putting
24490,George McNeill,0.009353500246058886,7.91137485073475e-5,1579,0.012659911336288784,0.2929857714195116,Putting
25369,Jamie Donaldson,0.012697179343750987,1.543166886224848e-4,562,0.02446975088967973,0.3067253113406218,Putting
24502,Adam Scott,-0.013332173803041119,1.7550903870510438e-4,561,-0.02562210338680927,0.31424481631315926,Putting
28132,Tyrone Van Aswegen,-0.01094516444899086,1.2025147067329629e-4,743,-0.015978465679676992,0.3182274856182872,Putting
35451,Scott Pinckney,0.009721156266872186,9.51392167486887e-5,1305,0.01409655172413792,0.3189394778110797,Putting
27644,Brian Harman,0.008874868226629588,8.336011434099486e-5,1375,0.012261818181818165,0.33103217948387315,Putting
28259,Sangmoon Bae,0.008772814494497076,8.224935978845897e-5,1542,0.012068093385214015,0.33338128823375307,Putting
28300,Joost Luiten,-0.012705867310406174,1.7282779259959917e-4,458,-0.02397816593886463,0.3337988712103702,Putting
25396,Kevin Na,0.009246674250845218,9.238384034880709e-5,1241,0.01327316680096698,0.33603571719254616,Putting
01388,Robert Gamez,-0.016804060731824045,3.0712796876618503e-4,71,-0.14891549295774648,0.33762999344912464,Putting
27214,Kevin Streelman,-0.008881561510231013,8.931121369701604e-5,1296,-0.011434413580246919,0.3473191690007267,Putting
40026,Daniel Berger,-0.008396580239608566,7.988061357059391e-5,1457,-0.010450240219629387,0.34749078669077066,Putting
08931,Glen Day,-0.014029898065092377,2.2893958234833194e-4,277,-0.0390216606498195,0.3537998173288587,Putting
20771,Steven Alker,-0.009501391166783776,1.1116329052753632e-4,873,-0.013277205040091639,0.36749818657179395,Putting
22056,Cameron Percy,-0.009007038831267689,1.0128662022778676e-4,1023,-0.012098729227761491,0.3708058598642261,Putting
29454,Bernd Wiesberger,-0.012354115368655544,1.919717536834908e-4,352,-0.026019886363636367,0.37258213249466715,Putting
46501,Ollie Schniederjans,0.014171963925137481,2.526816027095388e-4,206,0.05874757281553397,0.37263690756755147,Putting
27466,Spencer Levin,-0.00791251546563513,7.911901073025666e-5,1465,-0.009795221843003424,0.3737034010655298,Putting
01810,Phil Mickelson,0.00947381829299755,1.1351096650374085e-4,949,0.014990516332982087,0.3738882471117487,Putting
25240,D.A. Points,-0.009266013646793692,1.0975575394474056e-4,1010,-0.012860396039603952,0.3764467480245152,Putting
