Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
29221,Webb Simpson,0.027986621603381712,6.452228496077704e-5,1152,0.028732638888888898,4.937210268151666e-4,Driving
36699,Patrick Rodgers,0.03560521349563087,1.1910930145379296e-4,828,0.03746739130434781,0.0011046275713316705,Driving
31416,Derek Fathauer,-0.029951808656577365,8.526447359048791e-5,1188,-0.03135437710437711,0.0011799315971903917,Driving
46435,Austin Cook,0.03912463089411749,1.464624424612555e-4,378,0.04170370370370371,0.0012255690735552024,Driving
10585,Scott McCarron,-0.05474205805350661,2.983793466673831e-4,216,-0.06422222222222222,0.0015290871035807967,Driving
12510,Chad Campbell,0.02033822299863098,4.1560699476887885e-5,1638,0.020662393162393163,0.0016060916779569293,Driving
31193,Jim Renner,-0.028647378370159,8.321725866569443e-5,1007,-0.02996226415094339,0.0016874556667545318,Driving
28132,Tyrone Van Aswegen,-0.04089927394561304,1.7310592293832828e-4,756,-0.0448346560846561,0.0018799973746657856,Driving
22405,Justin Rose,0.033608536075814835,1.1942846271792826e-4,882,0.03535827664399096,0.0021025003962223225,Driving
07867,Woody Austin,-0.04315160842260028,1.996603323728826e-4,432,-0.0479837962962963,0.002259070526216434,Driving
22892,Jason Gore,0.026690558962869548,7.686310584406448e-5,1044,0.02753639846743295,0.0023316127332973675,Driving
29222,Billy Hurley III,-0.029975432798515392,9.89008392161614e-5,1133,-0.03161429832303619,0.002576967484249434,Driving
25572,Graeme McDowell,-0.041979093087390916,1.9782237490221735e-4,468,-0.04664316239316239,0.002838906180219624,Driving
33448,Justin Thomas,0.02430624550866996,6.697924278466524e-5,1728,0.024962962962962965,0.002978573356588259,Driving
10860,Justin Leonard,-0.026675737496557935,8.170729390104076e-5,971,-0.027887744593202878,0.003166297853661579,Driving
27895,Jonas Blixt,-0.03140522572558705,1.1601583611346207e-4,935,-0.03342566844919788,0.0035488816507780146,Driving
33141,Keegan Bradley,0.025848700416584536,7.912101412890886e-5,1151,0.02668809730668982,0.0036610352120135165,Driving
20593,Greg Chalmers,-0.033244787754930546,1.3245132241977147e-4,648,-0.03569135802469136,0.0038689543120143466,Driving
34262,Jon Curran,-0.022950930654637963,6.388139714007787e-5,1170,-0.023776068376068375,0.004084922297921193,Driving
28259,Sangmoon Bae,0.020528453792969123,5.299192714073684e-5,1584,0.020948863636363637,0.0048021439415436885,Driving
29720,Andres Gonzales,-0.029088595385006043,1.0662652562308215e-4,1368,-0.03081578947368421,0.004847131989493975,Driving
32334,Charlie Beljan,0.026642491233940423,9.210801021587485e-5,1025,0.027661463414634137,0.005502499283498085,Driving
26476,Chez Reavie,0.025329541720636457,8.364150385693253e-5,900,0.02619777777777779,0.005612586968231212,Driving
23541,Ben Crane,-0.02283522778036001,7.056724375578219e-5,936,-0.02374572649572649,0.006561038588337947,Driving
25364,Paul Casey,0.022843629599623393,7.101390792384564e-5,1134,0.023491181657848314,0.006712624578800548,Driving
30944,Jason Kokrak,0.021690344198303218,6.403425234209819e-5,1440,0.022236805555555555,0.00671681180974023,Driving
46970,Jon Rahm,0.052031563416513604,3.7416322451792e-4,144,0.062194444444444434,0.007147318003589507,Driving
29518,Brendan Steele,0.02145718877275767,6.595415644972099e-5,1368,0.02201315789473683,0.008239004583253154,Driving
29725,Tony Finau,0.021346065479597096,6.742528889919608e-5,1656,0.021911231884057976,0.00933326418612265,Driving
27141,J.B. Holmes,0.025493924729895798,9.684464956985962e-5,1188,0.02651346801346803,0.009581123529806657,Driving
40058,Zac Blair,-0.016806435305217988,4.247684507269167e-5,1584,-0.017225378787878783,0.009917515367382735,Driving
34358,Jonathan Randolph,-0.025140243483951497,9.624886760585591e-5,1008,-0.02650595238095239,0.01039078306778965,Driving
35541,John Peterson,0.019117446522162265,5.5663009415893154e-5,1385,0.019522021660649817,0.010395219495930497,Driving
30946,Alex Prugh,0.02060782164695933,6.470833982460962e-5,1296,0.02112654320987654,0.010411935087436191,Driving
06251,Chris DiMarco,-0.07934178138553423,9.707211882044358e-4,108,-0.14817592592592593,0.010878908326508688,Driving
07457,Steve Flesch,-0.05209669341469098,4.187392197952706e-4,198,-0.0656868686868687,0.010900190125492646,Driving
29478,Kevin Kisner,0.015297098328617021,3.675955317248854e-5,1692,0.015495271867612286,0.011634553011383567,Driving
33122,Russell Knox,0.017917005531882732,5.0771887084634284e-5,1566,0.01825606641123883,0.011919712377418214,Driving
22056,Cameron Percy,0.022537999707298178,8.038721952942707e-5,1044,0.02326245210727967,0.011945550737648332,Driving
29479,Scott Brown,0.016797486017581898,4.5251387671385815e-5,1458,0.017074759945130327,0.012522906650071537,Driving
06575,Dudley Hart,-0.04892737291619746,3.9237116571040306e-4,234,-0.060760683760683755,0.013509930051015666,Driving
33204,Shane Lowry,0.03375606879441513,1.8812335024919776e-4,414,0.036623188405797105,0.013850901710320518,Driving
26596,Ryan Moore,0.019317940526831487,6.341595717996555e-5,1097,0.019786690975387416,0.015273144071903786,Driving
27644,Brian Harman,0.02007744536724757,6.907296442627488e-5,1404,0.020614672364672376,0.015702258906592183,Driving
30852,Ryo Ishikawa,-0.022104057735290318,8.383455661814434e-5,1350,-0.02316296296296297,0.015772877549831553,Driving
28780,Nicholas Thompson,0.018733846515836972,6.0720835840559216e-5,1260,0.019165079365079375,0.016210973066308847,Driving
23320,Ryan Palmer,0.025442629074888305,1.1438307405458564e-4,972,0.02665432098765432,0.017363116964078464,Driving
22764,Michael Block,-0.04000946325489316,2.838002587000344e-4,234,-0.04670940170940171,0.017550843663372628,Driving
23048,Eric Axley,-0.028841808084566788,1.5962857838485933e-4,774,-0.03147674418604651,0.022442370094207627,Driving
23623,Bo Van Pelt,-0.02222586947680034,9.778485407608347e-5,1170,-0.023475213675213647,0.02460040615945625,Driving
24459,Richard Sterne,-0.03366371205788183,2.2593194519587308e-4,558,-0.038089605734767024,0.025115990000506915,Driving
01132,Mark Brooks,-0.06262465746765541,7.864091621108751e-4,54,-0.10114814814814815,0.02553797444207384,Driving
32139,Danny Willett,0.029330884828843905,1.7254905590723365e-4,360,0.03155277777777779,0.025555676202493664,Driving
21753,Brian Davis,-0.016706549177097296,5.6926573611228764e-5,1278,-0.01726917057902973,0.026810682473984375,Driving
35891,Cameron Smith,-0.03118847001623177,2.002463790783022e-4,486,-0.034804526748971186,0.02752429253789599,Driving
20645,John Senden,0.02143498571032318,9.610457424275147e-5,918,0.022255991285403055,0.028778423944933622,Driving
34046,Jordan Spieth,0.0195554131035658,8.161528394272759e-5,1188,0.020173400673400683,0.030416958534248518,Driving
23548,Bill Lunde,0.022948585023272933,1.1347378875181565e-4,648,0.024010802469135808,0.031215893472385174,Driving
33419,Cameron Tringale,-0.01567517132921178,5.3848300163638035e-5,1422,-0.016180028129395223,0.0326693730792883,Driving
23135,Tim Clark,0.022012097388899386,1.0723294354259352e-4,576,0.022963541666666667,0.03353014764958324,Driving
31289,Benjamin Alvarado,-0.048613308357163224,5.23916737608289e-4,180,-0.06559444444444444,0.033682606497945675,Driving
36689,Brooks Koepka,0.02300165208869796,1.1887533253837413e-4,1170,0.02412051282051284,0.034887363618122995,Driving
25369,Jamie Donaldson,-0.026442470266886207,1.5779163521228778e-4,576,-0.02885416666666666,0.03528795982458492,Driving
34264,Hudson Swafford,0.017418990735368418,6.892932191424509e-5,1494,0.017866800535475232,0.035898530755965455,Driving
21878,Mark Wilson,-0.01569176481600055,5.775575171500859e-5,1457,-0.0162347288949897,0.038943647711716295,Driving
